user_id,user_url,funny,posted,item_id,helpful,recommend,sentiment_analysis
76561198060275481,http://steamcommunity.com/profiles/76561198060275481,,2015-08-22,292030,No ratings yet,True,2
76561198057894608,http://steamcommunity.com/profiles/76561198057894608,1.0,2015-10-12,440,5 of 5 people (100%) found this review helpful,True,1
76561198057894608,http://steamcommunity.com/profiles/76561198057894608,,2015-01-21,210770,No ratings yet,True,2
AETGETVETETERTEWRTAWEAWETAW,http://steamcommunity.com/id/AETGETVETETERTEWRTAWEAWETAW,,,570,No ratings yet,True,0
whynotpink,http://steamcommunity.com/id/whynotpink,,2013-12-19,4000,No ratings yet,True,2
KillShot2285,http://steamcommunity.com/id/KillShot2285,,2014-06-01,218620,No ratings yet,True,2
Whitetiger20032,http://steamcommunity.com/id/Whitetiger20032,,2014-01-17,550,1 of 1 people (100%) found this review helpful,True,2
Whitetiger20032,http://steamcommunity.com/id/Whitetiger20032,,,359550,No ratings yet,True,2
Whitetiger20032,http://steamcommunity.com/id/Whitetiger20032,,,305620,No ratings yet,True,0
Whitetiger20032,http://steamcommunity.com/id/Whitetiger20032,,2014-07-09,304930,No ratings yet,True,2
76561198089638608,http://steamcommunity.com/profiles/76561198089638608,,2015-06-30,304930,No ratings yet,True,0
thewhk,http://steamcommunity.com/id/thewhk,,2013-12-09,239820,No ratings yet,True,1
Emillllllllllllllllllllllll,http://steamcommunity.com/id/Emillllllllllllllllllllllll,,2014-02-24,104900,1 of 1 people (100%) found this review helpful,True,1
Emillllllllllllllllllllllll,http://steamcommunity.com/id/Emillllllllllllllllllllllll,,2014-09-08,207610,No ratings yet,True,2
Emillllllllllllllllllllllll,http://steamcommunity.com/id/Emillllllllllllllllllllllll,,2014-07-11,221910,No ratings yet,False,2
76561198092627689,http://steamcommunity.com/profiles/76561198092627689,,2014-04-16,99900,No ratings yet,True,1
76561198092627689,http://steamcommunity.com/profiles/76561198092627689,,2013-10-08,440,No ratings yet,True,2
76561198080481352,http://steamcommunity.com/profiles/76561198080481352,1.0,2013-12-19,570,1 of 2 people (50%) found this review helpful,True,2
76561198062034910,http://steamcommunity.com/profiles/76561198062034910,,2014-08-12,304930,2 of 2 people (100%) found this review helpful,True,1
76561198062034910,http://steamcommunity.com/profiles/76561198062034910,,2014-07-05,218620,0 of 1 people (0%) found this review helpful,True,1
76561198062034910,http://steamcommunity.com/profiles/76561198062034910,,2014-02-07,221100,No ratings yet,True,2
76561198029284067,http://steamcommunity.com/profiles/76561198029284067,,2014-06-20,35450,No ratings yet,True,2
re4ctive711,http://steamcommunity.com/id/re4ctive711,,2015-10-27,440,2 of 2 people (100%) found this review helpful,True,2
wildboynz,http://steamcommunity.com/id/wildboynz,,,379720,6 of 10 people (60%) found this review helpful,True,2
wildboynz,http://steamcommunity.com/id/wildboynz,,2014-07-19,201810,1 of 1 people (100%) found this review helpful,True,2
wildboynz,http://steamcommunity.com/id/wildboynz,,2014-07-11,218640,No ratings yet,True,2
wildboynz,http://steamcommunity.com/id/wildboynz,,2013-05-05,203160,No ratings yet,True,1
76561198103383125,http://steamcommunity.com/profiles/76561198103383125,,,346110,1 of 1 people (100%) found this review helpful,True,2
76561198087992251,http://steamcommunity.com/profiles/76561198087992251,,2014-07-19,440,2 of 3 people (67%) found this review helpful,True,2
76561198074117031,http://steamcommunity.com/profiles/76561198074117031,,2013-12-14,226700,No ratings yet,True,1
William321,http://steamcommunity.com/id/William321,,2015-07-03,319510,No ratings yet,True,1
William321,http://steamcommunity.com/id/William321,,2015-07-02,4000,No ratings yet,True,1
William321,http://steamcommunity.com/id/William321,,2015-06-08,333930,No ratings yet,False,1
William321,http://steamcommunity.com/id/William321,,2015-03-06,348090,No ratings yet,True,0
William321,http://steamcommunity.com/id/William321,,2014-09-23,218620,No ratings yet,False,2
William321,http://steamcommunity.com/id/William321,,2014-06-22,24240,No ratings yet,True,2
William321,http://steamcommunity.com/id/William321,,2013-12-08,1250,No ratings yet,True,1
William321,http://steamcommunity.com/id/William321,,2013-09-29,730,No ratings yet,True,2
76561198083405389,http://steamcommunity.com/profiles/76561198083405389,,2015-05-31,363970,No ratings yet,True,1
76561198050613457,http://steamcommunity.com/profiles/76561198050613457,,2014-02-14,233720,1 of 2 people (50%) found this review helpful,True,0
76561198046521584,http://steamcommunity.com/profiles/76561198046521584,2.0,2015-06-07,255710,No ratings yet,True,2
visrut,http://steamcommunity.com/id/visrut,,2013-11-27,440,1 of 1 people (100%) found this review helpful,True,2
visrut,http://steamcommunity.com/id/visrut,,2014-04-20,4920,No ratings yet,True,1
visrut,http://steamcommunity.com/id/visrut,,2014-04-19,221640,No ratings yet,True,1
visrut,http://steamcommunity.com/id/visrut,,2014-03-13,222900,No ratings yet,True,2
Quadriladder,http://steamcommunity.com/id/Quadriladder,1.0,2014-02-21,221100,3 of 3 people (100%) found this review helpful,True,2
76561198051319090,http://steamcommunity.com/profiles/76561198051319090,,2013-12-30,730,No ratings yet,True,0
winterscout,http://steamcommunity.com/id/winterscout,,,570,No ratings yet,True,1
JD_Final,http://steamcommunity.com/id/JD_Final,1.0,2014-08-23,218230,1 of 4 people (25%) found this review helpful,False,2
76561198106769224,http://steamcommunity.com/profiles/76561198106769224,1.0,2015-07-13,730,1 of 1 people (100%) found this review helpful,True,1
76561198106769224,http://steamcommunity.com/profiles/76561198106769224,,,439940,0 of 9 people (0%) found this review helpful,False,0
76561198106769224,http://steamcommunity.com/profiles/76561198106769224,,2015-06-21,305620,No ratings yet,True,0
76561198102278381,http://steamcommunity.com/profiles/76561198102278381,,2014-11-17,10680,No ratings yet,True,2
76561198090441831,http://steamcommunity.com/profiles/76561198090441831,,2013-12-11,570,No ratings yet,True,1
76561198090441831,http://steamcommunity.com/profiles/76561198090441831,,2013-11-27,240380,No ratings yet,True,1
76561198096274939,http://steamcommunity.com/profiles/76561198096274939,,2013-12-25,550,1 of 1 people (100%) found this review helpful,True,1
WNPlayer,http://steamcommunity.com/id/WNPlayer,,2015-08-17,304050,No ratings yet,True,1
WNPlayer,http://steamcommunity.com/id/WNPlayer,,2014-07-04,225260,No ratings yet,True,1
wobas,http://steamcommunity.com/id/wobas,,2014-03-16,223670,1 of 3 people (33%) found this review helpful,True,0
76561198059607160,http://steamcommunity.com/profiles/76561198059607160,,2015-07-19,252450,3 of 9 people (33%) found this review helpful,True,2
76561198006111583,http://steamcommunity.com/profiles/76561198006111583,,2014-09-28,570,No ratings yet,True,0
WolficPower,http://steamcommunity.com/id/WolficPower,1.0,2014-12-16,730,No ratings yet,True,2
BigBadWolfie,http://steamcommunity.com/id/BigBadWolfie,,2013-12-12,227680,1 of 5 people (20%) found this review helpful,True,2
doyourdooty,http://steamcommunity.com/id/doyourdooty,,2015-09-29,4000,No ratings yet,True,1
doyourdooty,http://steamcommunity.com/id/doyourdooty,,2014-09-25,440,No ratings yet,True,2
76561198086214261,http://steamcommunity.com/profiles/76561198086214261,,2015-11-22,214420,No ratings yet,True,1
rusinamiespoju,http://steamcommunity.com/id/rusinamiespoju,,2014-03-07,202170,No ratings yet,True,1
76561198118053619,http://steamcommunity.com/profiles/76561198118053619,,2014-03-26,440,3 of 3 people (100%) found this review helpful,True,2
76561198082003123,http://steamcommunity.com/profiles/76561198082003123,,2014-04-10,218230,2 of 2 people (100%) found this review helpful,True,2
76561198049707644,http://steamcommunity.com/profiles/76561198049707644,,2013-12-21,204360,No ratings yet,True,2
76561198056266386,http://steamcommunity.com/profiles/76561198056266386,,2014-06-21,105600,1 of 1 people (100%) found this review helpful,True,2
woolicious926,http://steamcommunity.com/id/woolicious926,,2015-10-22,236110,No ratings yet,True,0
Wooderino,http://steamcommunity.com/id/Wooderino,,2014-08-15,247730,3 of 4 people (75%) found this review helpful,False,1
Wooderino,http://steamcommunity.com/id/Wooderino,,2015-06-06,730,No ratings yet,True,2
Wooderino,http://steamcommunity.com/id/Wooderino,,2015-06-06,346110,No ratings yet,True,1
76561198053795491,http://steamcommunity.com/profiles/76561198053795491,,,311210,No ratings yet,False,0
76561198072877501,http://steamcommunity.com/profiles/76561198072877501,,2014-07-03,49520,No ratings yet,True,1
76561198070326889,http://steamcommunity.com/profiles/76561198070326889,,2014-03-05,440,1 of 1 people (100%) found this review helpful,True,1
76561198084417670,http://steamcommunity.com/profiles/76561198084417670,,2013-12-23,232810,0 of 3 people (0%) found this review helpful,True,2
76561198070714959,http://steamcommunity.com/profiles/76561198070714959,,2014-07-06,235460,0 of 2 people (0%) found this review helpful,True,2
mynameisalexandimcool,http://steamcommunity.com/id/mynameisalexandimcool,,2014-06-27,64000,No ratings yet,True,0
Epicownage234,http://steamcommunity.com/id/Epicownage234,,2015-04-01,72850,No ratings yet,True,1
Epicownage234,http://steamcommunity.com/id/Epicownage234,,2014-07-13,304930,No ratings yet,True,1
Paladin69,http://steamcommunity.com/id/Paladin69,,2014-02-28,209870,8 of 12 people (67%) found this review helpful,True,0
76561198069578096,http://steamcommunity.com/profiles/76561198069578096,,2014-11-04,206210,No ratings yet,True,1
76561198126667463,http://steamcommunity.com/profiles/76561198126667463,,2014-08-06,246620,2 of 4 people (50%) found this review helpful,True,2
99372239129374234543,http://steamcommunity.com/id/99372239129374234543,,2014-04-11,63380,0 of 1 people (0%) found this review helpful,True,0
99372239129374234543,http://steamcommunity.com/id/99372239129374234543,,,334230,No ratings yet,True,2
99372239129374234543,http://steamcommunity.com/id/99372239129374234543,,2015-09-16,357480,No ratings yet,False,1
overrusedmale,http://steamcommunity.com/id/overrusedmale,,2015-10-23,317360,No ratings yet,True,1
overrusedmale,http://steamcommunity.com/id/overrusedmale,,2015-10-07,4000,No ratings yet,True,0
76561198051644506,http://steamcommunity.com/profiles/76561198051644506,,2014-09-19,214950,No ratings yet,True,2
jazzaftw,http://steamcommunity.com/id/jazzaftw,1.0,2014-02-27,242800,4 of 4 people (100%) found this review helpful,False,0
76561198067490430,http://steamcommunity.com/profiles/76561198067490430,,,32800,0 of 1 people (0%) found this review helpful,True,2
Wycrome,http://steamcommunity.com/id/Wycrome,1.0,2015-09-08,329950,1 of 4 people (25%) found this review helpful,True,1
imurmammyson,http://steamcommunity.com/id/imurmammyson,,2015-08-21,272510,No ratings yet,True,2
76561198043139195,http://steamcommunity.com/profiles/76561198043139195,,2015-01-13,218620,No ratings yet,True,2
Xaztor,http://steamcommunity.com/id/Xaztor,1.0,2015-07-09,304050,0 of 1 people (0%) found this review helpful,True,1
76561197981780630,http://steamcommunity.com/profiles/76561197981780630,,2014-06-20,730,2 of 3 people (67%) found this review helpful,True,2
Xboxman1012,http://steamcommunity.com/id/Xboxman1012,,2015-10-29,72850,No ratings yet,True,2
candel,http://steamcommunity.com/id/candel,,2014-01-08,233470,13 of 14 people (93%) found this review helpful,True,1
candel,http://steamcommunity.com/id/candel,,2014-01-10,241720,4 of 6 people (67%) found this review helpful,True,1
candel,http://steamcommunity.com/id/candel,,2014-01-07,33680,2 of 3 people (67%) found this review helpful,True,2
candel,http://steamcommunity.com/id/candel,,2014-01-06,113200,0 of 1 people (0%) found this review helpful,True,1
candel,http://steamcommunity.com/id/candel,,,356670,No ratings yet,True,2
candel,http://steamcommunity.com/id/candel,,,48000,No ratings yet,True,1
candel,http://steamcommunity.com/id/candel,,2014-04-03,8870,No ratings yet,True,1
candel,http://steamcommunity.com/id/candel,,2014-03-09,12130,No ratings yet,True,2
candel,http://steamcommunity.com/id/candel,,2014-01-10,253920,No ratings yet,True,1
76561198103805487,http://steamcommunity.com/profiles/76561198103805487,1.0,2014-02-20,105600,1 of 1 people (100%) found this review helpful,True,1
76561198074856358,http://steamcommunity.com/profiles/76561198074856358,,2015-05-16,363970,No ratings yet,True,1
76561198082516370,http://steamcommunity.com/profiles/76561198082516370,4.0,2014-10-07,322070,19 of 20 people (95%) found this review helpful,True,2
WillRIPagain,http://steamcommunity.com/id/WillRIPagain,,2015-11-17,730,0 of 1 people (0%) found this review helpful,True,2
76561198141312385,http://steamcommunity.com/profiles/76561198141312385,1.0,2015-05-16,730,1 of 1 people (100%) found this review helpful,True,2
Xenolitho,http://steamcommunity.com/id/Xenolitho,,2013-11-29,440,No ratings yet,True,2
76561198086658851,http://steamcommunity.com/profiles/76561198086658851,,2014-02-15,257730,1 of 1 people (100%) found this review helpful,True,2
BloodyBladeXero,http://steamcommunity.com/id/BloodyBladeXero,,2015-05-14,227100,No ratings yet,True,1
76561198071620258,http://steamcommunity.com/profiles/76561198071620258,,2014-01-08,4000,No ratings yet,True,2
XIChemicalRage,http://steamcommunity.com/id/XIChemicalRage,,2014-03-11,271290,No ratings yet,True,2
birodocorta,http://steamcommunity.com/id/birodocorta,,2015-09-29,730,No ratings yet,True,1
xingxing000,http://steamcommunity.com/id/xingxing000,,2014-06-21,730,1 of 1 people (100%) found this review helpful,True,2
xinyo,http://steamcommunity.com/id/xinyo,,,32800,5 of 6 people (83%) found this review helpful,True,1
xinyo,http://steamcommunity.com/id/xinyo,,,345180,6 of 8 people (75%) found this review helpful,True,1
xinyo,http://steamcommunity.com/id/xinyo,,2014-10-01,323500,5 of 10 people (50%) found this review helpful,True,1
76561198076474887,http://steamcommunity.com/profiles/76561198076474887,,,368230,No ratings yet,True,1
76561198096612310,http://steamcommunity.com/profiles/76561198096612310,,2015-09-09,227940,No ratings yet,False,0
diehard2222,http://steamcommunity.com/id/diehard2222,,,337000,1 of 3 people (33%) found this review helpful,True,2
diehard2222,http://steamcommunity.com/id/diehard2222,1.0,,404012,1 of 16 people (6%) found this review helpful,True,2
XSTruff,http://steamcommunity.com/id/XSTruff,,2013-09-24,570,No ratings yet,True,2
thextractx,http://steamcommunity.com/id/thextractx,,2015-04-25,72850,1 of 1 people (100%) found this review helpful,True,2
thextractx,http://steamcommunity.com/id/thextractx,,2014-06-20,219740,No ratings yet,True,1
xtraincs,http://steamcommunity.com/id/xtraincs,,2014-12-07,730,No ratings yet,True,0
76561198151956298,http://steamcommunity.com/profiles/76561198151956298,,,365590,No ratings yet,True,1
xwitch,http://steamcommunity.com/id/xwitch,,2013-12-27,211820,5 of 6 people (83%) found this review helpful,True,0
xwitch,http://steamcommunity.com/id/xwitch,1.0,2015-03-28,345370,4 of 8 people (50%) found this review helpful,True,2
laumir,http://steamcommunity.com/id/laumir,,2014-01-30,440,3 of 3 people (100%) found this review helpful,True,2
daewrock,http://steamcommunity.com/id/daewrock,,2014-09-05,440,No ratings yet,True,1
76561198066378009,http://steamcommunity.com/profiles/76561198066378009,,2015-06-12,346110,No ratings yet,True,2
dethonador,http://steamcommunity.com/id/dethonador,,2014-01-09,235460,No ratings yet,True,1
dethonador,http://steamcommunity.com/id/dethonador,,2013-11-27,230410,No ratings yet,True,1
XxdomoknightxX,http://steamcommunity.com/id/XxdomoknightxX,,2015-12-08,304050,No ratings yet,True,2
XxdomoknightxX,http://steamcommunity.com/id/XxdomoknightxX,,2014-04-10,12210,No ratings yet,True,1
76561198050050362,http://steamcommunity.com/profiles/76561198050050362,,2015-12-26,550,No ratings yet,True,2
76561198103685074,http://steamcommunity.com/profiles/76561198103685074,,2014-11-10,570,No ratings yet,True,2
76561198063593160,http://steamcommunity.com/profiles/76561198063593160,,2014-07-04,220200,No ratings yet,True,2
76561198072489977,http://steamcommunity.com/profiles/76561198072489977,,2015-09-10,570,No ratings yet,False,1
76561198076336866,http://steamcommunity.com/profiles/76561198076336866,,2014-10-02,240,No ratings yet,True,1
hanisadam,http://steamcommunity.com/id/hanisadam,3.0,2015-12-26,300,0 of 7 people (0%) found this review helpful,False,2
Toedcat,http://steamcommunity.com/id/Toedcat,,2014-09-21,440,2 of 3 people (67%) found this review helpful,True,1
76561198070778059,http://steamcommunity.com/profiles/76561198070778059,,,301520,No ratings yet,True,2
76561198071993433,http://steamcommunity.com/profiles/76561198071993433,,2015-11-24,10500,No ratings yet,True,2
76561198071993433,http://steamcommunity.com/profiles/76561198071993433,,2015-11-22,440,No ratings yet,True,2
76561198071993433,http://steamcommunity.com/profiles/76561198071993433,,2015-11-21,8190,No ratings yet,True,2
coryisbestgirl,http://steamcommunity.com/id/coryisbestgirl,,2015-09-29,247080,No ratings yet,True,0
coryisbestgirl,http://steamcommunity.com/id/coryisbestgirl,,2015-08-02,7670,No ratings yet,True,0
76561198080188364,http://steamcommunity.com/profiles/76561198080188364,1.0,,413150,No ratings yet,True,1
76561198119451313,http://steamcommunity.com/profiles/76561198119451313,,,730,1 of 1 people (100%) found this review helpful,True,1
19te_Polska,http://steamcommunity.com/id/19te_Polska,,,394360,0 of 3 people (0%) found this review helpful,True,2
76561198079559689,http://steamcommunity.com/profiles/76561198079559689,,2014-06-13,440,No ratings yet,False,0
76561198079559689,http://steamcommunity.com/profiles/76561198079559689,,2013-12-07,8930,No ratings yet,True,1
76561198130589106,http://steamcommunity.com/profiles/76561198130589106,1.0,2015-12-20,440,No ratings yet,True,2
76561198079662181,http://steamcommunity.com/profiles/76561198079662181,,2014-04-03,440,No ratings yet,True,2
76561198070745471,http://steamcommunity.com/profiles/76561198070745471,,2014-12-07,236390,5 of 11 people (45%) found this review helpful,False,2
76561198070745471,http://steamcommunity.com/profiles/76561198070745471,,2014-08-28,8930,0 of 2 people (0%) found this review helpful,True,2
XCLASSIKS,http://steamcommunity.com/id/XCLASSIKS,,,570,1 of 1 people (100%) found this review helpful,True,1
XCLASSIKS,http://steamcommunity.com/id/XCLASSIKS,,,252490,No ratings yet,True,1
XCLASSIKS,http://steamcommunity.com/id/XCLASSIKS,1.0,,730,No ratings yet,False,1
XCLASSIKS,http://steamcommunity.com/id/XCLASSIKS,,,6020,No ratings yet,True,1
76561198088296689,http://steamcommunity.com/profiles/76561198088296689,,2013-12-28,440,0 of 1 people (0%) found this review helpful,True,2
XxWolf_CalebxX,http://steamcommunity.com/id/XxWolf_CalebxX,,2015-11-14,218620,4 of 5 people (80%) found this review helpful,False,0
itoggledheavydontrptmeplx,http://steamcommunity.com/id/itoggledheavydontrptmeplx,1.0,2015-09-28,730,0 of 1 people (0%) found this review helpful,True,2
hasnulroslani,http://steamcommunity.com/id/hasnulroslani,1.0,2015-10-27,570,No ratings yet,False,2
76561198066214102,http://steamcommunity.com/profiles/76561198066214102,,2015-09-28,391460,No ratings yet,False,1
76561198066214102,http://steamcommunity.com/profiles/76561198066214102,,2015-08-20,238960,No ratings yet,False,1
76561198066214102,http://steamcommunity.com/profiles/76561198066214102,,2014-02-12,440,No ratings yet,True,1
76561198066279729,http://steamcommunity.com/profiles/76561198066279729,,2015-03-10,8080,2 of 3 people (67%) found this review helpful,True,2
76561198066279729,http://steamcommunity.com/profiles/76561198066279729,,2015-02-05,28000,2 of 3 people (67%) found this review helpful,True,2
76561198066279729,http://steamcommunity.com/profiles/76561198066279729,,2014-07-17,38210,0 of 1 people (0%) found this review helpful,True,2
76561198066279729,http://steamcommunity.com/profiles/76561198066279729,1.0,2014-07-11,12360,No ratings yet,True,2
76561198066279729,http://steamcommunity.com/profiles/76561198066279729,1.0,2014-07-02,730,No ratings yet,True,2
inacioy,http://steamcommunity.com/id/inacioy,,2015-01-07,219740,0 of 2 people (0%) found this review helpful,True,1
76561198042111289,http://steamcommunity.com/profiles/76561198042111289,2.0,2015-01-17,45760,2 of 3 people (67%) found this review helpful,True,0
76561198060571519,http://steamcommunity.com/profiles/76561198060571519,1.0,2014-07-24,240,2 of 3 people (67%) found this review helpful,True,2
76561198060571519,http://steamcommunity.com/profiles/76561198060571519,2.0,2015-08-18,387860,1 of 2 people (50%) found this review helpful,True,0
76561198063156295,http://steamcommunity.com/profiles/76561198063156295,,2014-12-26,235460,1 of 1 people (100%) found this review helpful,True,2
76561198063156295,http://steamcommunity.com/profiles/76561198063156295,,2014-11-01,237110,0 of 1 people (0%) found this review helpful,True,1
YaraManco,http://steamcommunity.com/id/YaraManco,33.0,2014-12-19,236430,71 of 89 people (80%) found this review helpful,True,2
YaraManco,http://steamcommunity.com/id/YaraManco,,2013-12-26,105600,No ratings yet,True,1
typic41,http://steamcommunity.com/id/typic41,,2014-06-01,730,1 of 1 people (100%) found this review helpful,True,1
76561198075740390,http://steamcommunity.com/profiles/76561198075740390,,2014-02-15,250600,No ratings yet,False,0
76561198093695145,http://steamcommunity.com/profiles/76561198093695145,,2015-06-21,291010,No ratings yet,True,1
76561198075993539,http://steamcommunity.com/profiles/76561198075993539,,,268650,No ratings yet,True,1
76561198075993539,http://steamcommunity.com/profiles/76561198075993539,1.0,2015-06-02,329130,No ratings yet,True,2
ydok4,http://steamcommunity.com/id/ydok4,,2014-10-05,207140,No ratings yet,True,2
michaelbkk,http://steamcommunity.com/id/michaelbkk,,2014-08-07,570,4 of 4 people (100%) found this review helpful,True,0
michaelbkk,http://steamcommunity.com/id/michaelbkk,2.0,,359550,1 of 2 people (50%) found this review helpful,True,2
michaelbkk,http://steamcommunity.com/id/michaelbkk,,2012-01-21,440,No ratings yet,True,2
76561198044715921,http://steamcommunity.com/profiles/76561198044715921,,2014-11-12,261640,0 of 1 people (0%) found this review helpful,True,2
JakDaRippa,http://steamcommunity.com/id/JakDaRippa,1.0,,242570,4 of 6 people (67%) found this review helpful,True,2
76561198074056379,http://steamcommunity.com/profiles/76561198074056379,,,355960,2 of 5 people (40%) found this review helpful,True,2
noah98,http://steamcommunity.com/id/noah98,,2014-02-07,440,2 of 3 people (67%) found this review helpful,True,2
noah98,http://steamcommunity.com/id/noah98,,2014-06-27,243870,1 of 2 people (50%) found this review helpful,True,2
noah98,http://steamcommunity.com/id/noah98,,2014-03-07,241540,No ratings yet,True,2
76561198045722351,http://steamcommunity.com/profiles/76561198045722351,,2014-12-12,730,1 of 1 people (100%) found this review helpful,True,1
76561198045722351,http://steamcommunity.com/profiles/76561198045722351,1.0,2015-04-24,20920,2 of 3 people (67%) found this review helpful,True,2
76561198045722351,http://steamcommunity.com/profiles/76561198045722351,,2015-04-20,230410,0 of 2 people (0%) found this review helpful,True,2
DurryMunch,http://steamcommunity.com/id/DurryMunch,,2014-09-05,265630,2 of 3 people (67%) found this review helpful,True,2
yetibaconz,http://steamcommunity.com/id/yetibaconz,,2014-06-22,570,No ratings yet,True,1
76561198066862793,http://steamcommunity.com/profiles/76561198066862793,,2014-07-04,244850,No ratings yet,True,2
76561198066862793,http://steamcommunity.com/profiles/76561198066862793,,2014-06-09,43160,No ratings yet,True,2
Hansstudio,http://steamcommunity.com/id/Hansstudio,,2013-10-09,440,2 of 4 people (50%) found this review helpful,True,2
Hansstudio,http://steamcommunity.com/id/Hansstudio,,2013-11-21,620,No ratings yet,True,2
FreezeSpy,http://steamcommunity.com/id/FreezeSpy,,2014-08-30,271290,No ratings yet,True,2
FreezeSpy,http://steamcommunity.com/id/FreezeSpy,,2014-06-21,440,No ratings yet,True,1
FreezeSpy,http://steamcommunity.com/id/FreezeSpy,,2014-03-10,244850,No ratings yet,True,1
76561198093972974,http://steamcommunity.com/profiles/76561198093972974,,2014-07-04,224540,No ratings yet,True,0
76561198093972974,http://steamcommunity.com/profiles/76561198093972974,,2014-07-04,204360,No ratings yet,True,2
Yingzi12,http://steamcommunity.com/id/Yingzi12,,2014-07-28,730,2 of 2 people (100%) found this review helpful,True,2
LSF4123,http://steamcommunity.com/id/LSF4123,,2015-07-24,363490,No ratings yet,False,2
Clemmph,http://steamcommunity.com/id/Clemmph,1.0,,304930,2 of 3 people (67%) found this review helpful,True,0
Clemmph,http://steamcommunity.com/id/Clemmph,2.0,,230410,3 of 6 people (50%) found this review helpful,True,2
76561198047600764,http://steamcommunity.com/profiles/76561198047600764,,2015-08-28,105600,No ratings yet,True,1
76561198064117221,http://steamcommunity.com/profiles/76561198064117221,2.0,,230410,1 of 2 people (50%) found this review helpful,True,2
76561198084659369,http://steamcommunity.com/profiles/76561198084659369,2.0,,227940,1 of 5 people (20%) found this review helpful,True,2
YogPoz,http://steamcommunity.com/id/YogPoz,,2014-01-11,250580,No ratings yet,True,2
YogPoz,http://steamcommunity.com/id/YogPoz,,2013-12-27,12900,No ratings yet,True,2
akame11,http://steamcommunity.com/id/akame11,,2015-01-27,4000,1 of 1 people (100%) found this review helpful,True,2
pokeymaster420,http://steamcommunity.com/id/pokeymaster420,,2015-02-21,730,1 of 3 people (33%) found this review helpful,True,2
pokeymaster420,http://steamcommunity.com/id/pokeymaster420,,2015-09-21,202970,0 of 2 people (0%) found this review helpful,True,1
YoloSwaghetti,http://steamcommunity.com/id/YoloSwaghetti,,2014-05-11,440,1 of 2 people (50%) found this review helpful,True,2
Cubichair,http://steamcommunity.com/id/Cubichair,1.0,2015-07-04,274190,1 of 2 people (50%) found this review helpful,True,2
Cubichair,http://steamcommunity.com/id/Cubichair,1.0,2014-07-19,730,0 of 2 people (0%) found this review helpful,True,2
Cubichair,http://steamcommunity.com/id/Cubichair,,2014-08-26,246420,No ratings yet,True,2
losnintendos,http://steamcommunity.com/id/losnintendos,,2013-12-01,24240,1 of 1 people (100%) found this review helpful,True,1
losnintendos,http://steamcommunity.com/id/losnintendos,,2013-12-11,238320,0 of 1 people (0%) found this review helpful,True,1
Beer8XL,http://steamcommunity.com/id/Beer8XL,,2015-12-08,730,No ratings yet,True,2
76561198085850670,http://steamcommunity.com/profiles/76561198085850670,,2013-12-08,570,1 of 1 people (100%) found this review helpful,True,1
76561198058412282,http://steamcommunity.com/profiles/76561198058412282,,2015-05-19,242700,No ratings yet,True,1
RedbullGivesYouWingsButNotM8s,http://steamcommunity.com/id/RedbullGivesYouWingsButNotM8s,,2015-02-09,250900,No ratings yet,True,0
lildoggo,http://steamcommunity.com/id/lildoggo,,2015-09-11,107410,0 of 1 people (0%) found this review helpful,True,2
lildoggo,http://steamcommunity.com/id/lildoggo,,2015-04-08,730,No ratings yet,False,1
76561198082220592,http://steamcommunity.com/profiles/76561198082220592,,2015-10-26,380600,No ratings yet,True,2
prettygoodjpg,http://steamcommunity.com/id/prettygoodjpg,,,34900,No ratings yet,True,1
76561198154660282,http://steamcommunity.com/profiles/76561198154660282,,2015-03-06,72850,No ratings yet,True,0
76561198074281317,http://steamcommunity.com/profiles/76561198074281317,,,213230,No ratings yet,True,2
bajuthor,http://steamcommunity.com/id/bajuthor,,2015-06-14,344760,8 of 13 people (62%) found this review helpful,False,2
bajuthor,http://steamcommunity.com/id/bajuthor,,,730,1 of 1 people (100%) found this review helpful,True,1
bajuthor,http://steamcommunity.com/id/bajuthor,,2015-11-14,311210,0 of 1 people (0%) found this review helpful,True,0
bajuthor,http://steamcommunity.com/id/bajuthor,,2015-07-15,15620,No ratings yet,True,0
76561198093262586,http://steamcommunity.com/profiles/76561198093262586,,2013-06-21,440,No ratings yet,True,1
YrGrenUnker,http://steamcommunity.com/id/YrGrenUnker,,,359550,1 of 3 people (33%) found this review helpful,True,2
373848099,http://steamcommunity.com/id/373848099,,2013-12-12,35450,1 of 2 people (50%) found this review helpful,True,1
ytterbiumdioxide,http://steamcommunity.com/id/ytterbiumdioxide,,2014-04-15,49520,No ratings yet,True,2
Thedcgamer,http://steamcommunity.com/id/Thedcgamer,,2013-11-28,570,1 of 2 people (50%) found this review helpful,True,0
76561198084176260,http://steamcommunity.com/profiles/76561198084176260,,2015-10-16,218620,0 of 3 people (0%) found this review helpful,True,1
76561198084176260,http://steamcommunity.com/profiles/76561198084176260,,2015-05-10,730,No ratings yet,True,0
sumgrizzly,http://steamcommunity.com/id/sumgrizzly,1.0,2013-05-27,218230,2 of 3 people (67%) found this review helpful,True,2
sumgrizzly,http://steamcommunity.com/id/sumgrizzly,,,232090,2 of 5 people (40%) found this review helpful,True,2
sumgrizzly,http://steamcommunity.com/id/sumgrizzly,,2013-12-20,241640,1 of 3 people (33%) found this review helpful,True,2
sumgrizzly,http://steamcommunity.com/id/sumgrizzly,,,24240,1 of 5 people (20%) found this review helpful,False,1
